XP_022313813.1	GO:0005975,GO:0016853,GO:0044281
XP_022294728.1	GO:0003924,GO:0030234,GO:0043167
XP_022294786.1	GO:0003924,GO:0030234,GO:0043167
XP_022294714.1	GO:0003924,GO:0030234,GO:0043167
XP_022294772.1	GO:0003924,GO:0030234,GO:0043167
XP_022294696.1	GO:0003924,GO:0030234,GO:0043167
XP_022294765.1	GO:0003924,GO:0030234,GO:0043167
XP_022294721.1	GO:0003924,GO:0030234,GO:0043167
XP_022325851.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325860.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325842.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325874.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325866.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325892.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325883.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022325900.1	GO:0005856,GO:0008092,GO:0030705,GO:0032991,GO:0043167
XP_022298213.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022298488.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022339054.1	GO:0003924,GO:0007165,GO:0043167
XP_022339076.1	GO:0003924,GO:0007165,GO:0043167
XP_022339062.1	GO:0003924,GO:0007165
XP_022300612.1	GO:0003924,GO:0007165,GO:0043167
XP_022309986.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022294316.1	GO:0003924,GO:0043167
XP_022308225.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022291380.1	GO:0003924,GO:0043167
XP_022328023.1	GO:0003924,GO:0005840,GO:0008135,GO:0043167
XP_022305276.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305290.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305193.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305266.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305202.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305211.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305294.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305299.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305234.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305242.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305256.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305283.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305219.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305226.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022305248.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022292726.1	GO:0003677,GO:0004386,GO:0005634,GO:0005694,GO:0006259,GO:0009058,GO:0032991,GO:0043167
XP_022333551.1	GO:0003924,GO:0005856,GO:0008150,GO:0043167
XP_022342929.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022286573.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022330538.1	GO:0005856,GO:0032991,GO:0043167
XP_022330557.1	GO:0005856,GO:0032991,GO:0043167
XP_022330548.1	GO:0005856,GO:0032991,GO:0043167
XP_022330543.1	GO:0005856,GO:0032991,GO:0043167
XP_022292469.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022308728.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022308739.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300554.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300561.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300578.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300586.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300594.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300601.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022300570.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022342714.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022342731.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022342722.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022303360.1	GO:0003924,GO:0043167
XP_022337165.1	GO:0003924,GO:0043167
XP_022328723.1	GO:0005856,GO:0032991,GO:0043167
XP_022328714.1	GO:0005856,GO:0032991,GO:0043167
XP_022328730.1	GO:0005856,GO:0032991,GO:0043167
XP_022314411.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022314412.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022314348.1	GO:0005856,GO:0032991,GO:0043167
XP_022314349.1	GO:0005856,GO:0032991,GO:0043167
XP_022314352.1	GO:0005856,GO:0032991,GO:0043167
XP_022314351.1	GO:0005856,GO:0032991,GO:0043167
XP_022318803.1	GO:0005856,GO:0032991,GO:0043167
XP_022319744.1	GO:0003924,GO:0043167
XP_022315942.1	GO:0003924,GO:0043167
XP_022314415.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022317742.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022317743.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022317746.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022317745.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022317748.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022317744.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022315916.1	GO:0003924,GO:0007165,GO:0043167
XP_022317866.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022318530.1	GO:0003924,GO:0043167
XP_022313622.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022317219.1	GO:0003924,GO:0043167
XP_022318067.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022315352.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022316601.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022314336.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022319329.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022316386.1	GO:0003924,GO:0007165
XP_022316513.1	GO:0003924,GO:0043167
XP_022316512.1	GO:0003924,GO:0043167
XP_022316514.1	GO:0003924,GO:0043167
XP_022316515.1	GO:0003924,GO:0043167
XP_022316516.1	GO:0003924,GO:0043167
XP_022317577.1	GO:0003723,GO:0004386,GO:0005634,GO:0043167
XP_022319908.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022319910.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022317104.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022316708.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022313333.1	GO:0003924,GO:0043167
XP_022313335.1	GO:0003924,GO:0043167
XP_022313334.1	GO:0003924,GO:0043167
XP_022313328.1	GO:0003924,GO:0043167
XP_022313327.1	GO:0003924,GO:0043167
XP_022313331.1	GO:0003924,GO:0043167
XP_022313330.1	GO:0003924,GO:0043167
XP_022313329.1	GO:0003924,GO:0043167
XP_022317988.1	GO:0003924,GO:0007165
XP_022317562.1	GO:0003924,GO:0043167
XP_022317563.1	GO:0003924,GO:0043167
XP_022317436.1	GO:0003924,GO:0043167
XP_022317437.1	GO:0003924,GO:0043167
XP_022315811.1	GO:0003924,GO:0043167
XP_022315810.1	GO:0003924,GO:0043167
XP_022314256.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022313251.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022314075.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022313975.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022316751.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022313238.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022313237.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022317646.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317651.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317649.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317645.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317650.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317647.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317644.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022317648.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022313776.1	GO:0003924,GO:0043167
XP_022314034.1	GO:0004386
XP_022313001.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313002.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313006.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313000.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313007.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313014.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313013.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313008.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313009.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313003.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313004.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313011.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313005.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313012.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313015.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313833.1	GO:0003924,GO:0043167
XP_022318277.1	GO:0003924,GO:0043167
XP_022313569.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313571.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313579.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313567.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313581.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313575.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313573.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313577.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313578.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313580.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313583.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313582.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313576.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313584.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313585.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313568.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313572.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022313570.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167,GO:0050877
XP_022315165.1	GO:0003924,GO:0043167
XP_022318743.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022318980.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022318728.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022315767.1	GO:0003924,GO:0005739,GO:0007005,GO:0043167
XP_022315769.1	GO:0003924,GO:0005739,GO:0007005,GO:0043167
XP_022315765.1	GO:0003924,GO:0005739,GO:0007005,GO:0043167
XP_022315766.1	GO:0003924,GO:0005739,GO:0007005,GO:0043167
XP_022318124.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022318126.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022318489.1	GO:0003723,GO:0004386,GO:0034655,GO:0043167
XP_022314977.1	GO:0003723,GO:0004386,GO:0034655,GO:0043167
XP_022319695.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022321023.1	GO:0003723,GO:0004386,GO:0034655,GO:0043167
XP_022326077.1	GO:0003723,GO:0004386,GO:0034655,GO:0043167
XP_022320213.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022320346.1	GO:0003924,GO:0043167
XP_022326557.1	GO:0003924,GO:0043167
XP_022325800.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022325799.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022325798.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022325797.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022327035.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022324033.1	GO:0003924,GO:0005856,GO:0008150,GO:0043167
XP_022323960.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323959.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323963.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323965.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323964.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323966.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323968.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323961.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022323967.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324549.1	GO:0003924,GO:0005856,GO:0008150,GO:0043167
XP_022324546.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324551.1	GO:0003674,GO:0005856,GO:0008150
XP_022328582.1	GO:0003924,GO:0043167
XP_022328583.1	GO:0003924,GO:0043167
XP_022322829.1	GO:0003924,GO:0005198,GO:0005856,GO:0008150,GO:0043167
XP_022322827.1	GO:0003924,GO:0005198,GO:0005856,GO:0008150,GO:0043167
XP_022322828.1	GO:0003924,GO:0005198,GO:0005856,GO:0008150,GO:0043167
XP_022322011.1	GO:0003924,GO:0005198,GO:0005856,GO:0008150,GO:0043167
XP_022322730.1	GO:0004386,GO:0005694,GO:0006259,GO:0006950,GO:0042592,GO:0051276
XP_022328247.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022323474.1	GO:0003924,GO:0043167
XP_022327509.1	GO:0004386,GO:0043167
XP_022321455.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022321566.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321565.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321564.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321567.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321568.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321571.1	GO:0005856,GO:0032991,GO:0043167
XP_022321572.1	GO:0005856,GO:0032991,GO:0043167
XP_022321573.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022321570.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323216.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323217.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323215.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323214.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323213.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323218.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323212.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323221.1	GO:0005856,GO:0032991,GO:0043167
XP_022323222.1	GO:0005856,GO:0032991,GO:0043167
XP_022323224.1	GO:0005856,GO:0032991,GO:0043167
XP_022323220.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022323223.1	GO:0005856,GO:0032991,GO:0043167
XP_022323225.1	GO:0005856,GO:0006464,GO:0016301,GO:0032991,GO:0043167
XP_022324415.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022324414.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022324364.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022324367.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022324368.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022324369.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022322571.1	GO:0003674,GO:0005856,GO:0032991
XP_022322570.1	GO:0003674,GO:0005856,GO:0032991
XP_022322569.1	GO:0003674,GO:0005856,GO:0032991
XP_022322568.1	GO:0003674,GO:0005856,GO:0032991
XP_022323363.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022323362.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022323361.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022323360.1	GO:0005856,GO:0008092,GO:0032991,GO:0043167
XP_022323364.1	GO:0005856,GO:0032991,GO:0043167
XP_022322847.1	GO:0003924,GO:0043167
XP_022324924.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324923.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324920.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324921.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022324922.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022327385.1	GO:0004386,GO:0043167
XP_022320196.1	GO:0003924,GO:0043167
XP_022320194.1	GO:0003924,GO:0043167
XP_022320195.1	GO:0003924,GO:0043167
XP_022325962.1	GO:0003924,GO:0016192,GO:0043167
XP_022325964.1	GO:0003924,GO:0016192,GO:0043167
XP_022325966.1	GO:0003924,GO:0016192,GO:0043167
XP_022325965.1	GO:0003924,GO:0016192,GO:0043167
XP_022325963.1	GO:0003924,GO:0016192,GO:0043167
XP_022325960.1	GO:0003924,GO:0016192,GO:0043167
XP_022325958.1	GO:0003924,GO:0016192,GO:0043167
XP_022325968.1	GO:0003924,GO:0016192,GO:0043167
XP_022325959.1	GO:0003924,GO:0016192,GO:0043167
XP_022324918.1	GO:0003924,GO:0005768,GO:0005794,GO:0006950,GO:0016192,GO:0043167
XP_022327645.1	GO:0003924,GO:0005737,GO:0005783,GO:0006605,GO:0032991,GO:0043167
XP_022324219.1	GO:0003924,GO:0005198,GO:0005856,GO:0008150,GO:0043167
XP_022324248.1	GO:0003924,GO:0043167
XP_022324247.1	GO:0003924,GO:0043167
XP_022324245.1	GO:0003924,GO:0043167
XP_022324246.1	GO:0003924,GO:0043167
XP_022324244.1	GO:0003924,GO:0043167
XP_022320826.1	GO:0003924,GO:0043167
XP_022324796.1	GO:0003924,GO:0043167
XP_022324797.1	GO:0003924,GO:0043167
XP_022328140.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022328138.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022328139.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022320463.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022320461.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022320464.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022324353.1	GO:0003924,GO:0043167
XP_022324354.1	GO:0003924,GO:0043167
XP_022326576.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022326575.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022326577.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022326257.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022326258.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022320935.1	GO:0003924,GO:0005840,GO:0008135,GO:0043167
XP_022323024.1	GO:0003924,GO:0043167
XP_022334052.1	GO:0003924,GO:0043167
XP_022334857.1	GO:0005856,GO:0007165,GO:0030234,GO:0032991,GO:0043167
XP_022330742.1	GO:0003924,GO:0043167
XP_022331175.1	GO:0003677,GO:0004386,GO:0005737,GO:0034655,GO:0043167
XP_022331988.1	GO:0003924,GO:0043167
XP_022331990.1	GO:0003924,GO:0043167
XP_022331987.1	GO:0003924,GO:0043167
XP_022330846.1	GO:0003677,GO:0004386,GO:0005737,GO:0034655,GO:0043167
XP_022333135.1	GO:0003924,GO:0007165,GO:0016192,GO:0031410,GO:0032991,GO:0043167
XP_022333939.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022333938.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022333940.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022333942.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022333941.1	GO:0005856,GO:0008092,GO:0008150,GO:0008289,GO:0032991,GO:0043167
XP_022333943.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333944.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022329227.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329226.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329220.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329219.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329230.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329225.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329222.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329223.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329224.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329231.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329233.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329229.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022329228.1	GO:0003674,GO:0005856,GO:0008150,GO:0032991
XP_022332099.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022332106.1	GO:0003924,GO:0043167
XP_022328740.1	GO:0003924,GO:0043167
XP_022333932.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022333348.1	GO:0003924,GO:0005794,GO:0016192,GO:0043167
XP_022334970.1	GO:0003924,GO:0005840,GO:0008135,GO:0043167
XP_022329295.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022329294.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022333347.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333345.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333343.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333344.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333342.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333340.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022334366.1	GO:0003924,GO:0043167
XP_022333435.1	GO:0005856,GO:0008092,GO:0008150,GO:0032991,GO:0043167
XP_022333545.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022333210.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022334152.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022333392.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022333857.1	GO:0003924,GO:0005575,GO:0007165,GO:0043167
XP_022333497.1	GO:0003924,GO:0043167
XP_022333494.1	GO:0003924,GO:0043167
XP_022332765.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022334136.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022332896.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022334992.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022328916.1	GO:0005856,GO:0032991,GO:0043167
XP_022328919.1	GO:0005856,GO:0032991,GO:0043167
XP_022328917.1	GO:0005856,GO:0032991,GO:0043167
XP_022328922.1	GO:0005856,GO:0032991,GO:0043167
XP_022328924.1	GO:0005856,GO:0032991,GO:0043167
XP_022328918.1	GO:0005856,GO:0032991,GO:0043167
XP_022328921.1	GO:0005856,GO:0032991,GO:0043167
XP_022328923.1	GO:0005856,GO:0032991,GO:0043167
XP_022328925.1	GO:0005856,GO:0032991,GO:0043167
XP_022333728.1	GO:0003924,GO:0043167
XP_022330002.1	GO:0003924,GO:0005622,GO:0007165,GO:0043167
XP_022332493.1	GO:0003723,GO:0004386,GO:0043167
XP_022333010.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333005.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333009.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333008.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333006.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333007.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022333004.1	GO:0005856,GO:0008150,GO:0032991,GO:0043167
XP_022335051.1	GO:0003924,GO:0043167
XP_022331248.1	GO:0005856,GO:0032991,GO:0043167
XP_022331246.1	GO:0005856,GO:0032991,GO:0043167
XP_022331245.1	GO:0005856,GO:0032991,GO:0043167
XP_022331249.1	GO:0005856,GO:0032991,GO:0043167
XP_022331247.1	GO:0005856,GO:0032991,GO:0043167
XP_022332911.1	GO:0003723,GO:0004386,GO:0043167
XP_022331357.1	GO:0005856,GO:0032991,GO:0043167
XP_022331356.1	GO:0005856,GO:0032991,GO:0043167
XP_022331359.1	GO:0005856,GO:0032991,GO:0043167
